type,country,date_added,release_year,rating,duration,listed_in,Cluster
0,603,"November 1, 2019",1962,12,185,17,3
0,58,"October 17, 2018",2010,12,80,125,2
0,251,"October 30, 2018",2005,12,116,319,2
0,603,"June 12, 2018",2017,9,95,310,1
0,150,"April 18, 2019",2013,9,99,217,1
0,603,"January 23, 2018",2016,7,77,211,1
0,58,"August 15, 2017",2015,11,91,230,2
0,302,"March 1, 2017",2015,11,115,309,2
1,506,"July 22, 2019",2017,12,1,104,0
0,476,"October 1, 2017",2016,7,68,200,1
1,736,"November 1, 2017",2017,9,1,402,0
0,621,"December 1, 2015",2015,13,72,125,2
0,621,"December 17, 2014",2014,13,73,125,2
0,736,"March 4, 2019",2013,9,104,200,1
0,239,"August 16, 2018",2001,9,90,25,4
0,506,"July 13, 2017",2015,11,99,274,2
0,603,"September 1, 2019",2009,7,109,309,4
1,506,"February 1, 2019",2013,11,1,99,0
0,488,"July 25, 2018",2012,11,108,39,2
0,589,"May 30, 2019",2011,8,99,337,1
0,736,"April 18, 2019",2014,9,99,217,1
1,603,"March 15, 2018",1999,9,1,495,0
0,251,"August 1, 2018",2017,12,88,350,2
0,690,"November 1, 2019",2006,6,92,233,4
0,309,"February 5, 2017",2016,12,73,281,2
0,279,"March 10, 2018",2017,11,85,345,2
0,613,"May 28, 2020",2016,12,91,274,2
0,251,"December 31, 2019",1982,9,171,25,3
0,603,"March 15, 2017",2016,5,80,318,1
0,319,"September 1, 2017",2011,9,102,5,1
0,603,"November 10, 2017",2017,11,76,470,2
0,603,"May 8, 2017",2016,11,92,274,2
0,736,"November 1, 2019",1993,7,82,24,4
0,603,"February 1, 2018",2016,10,42,274,2
0,603,"June 1, 2018",2004,6,131,7,4
0,251,"June 1, 2018",2016,9,165,326,1
0,603,"September 15, 2016",2016,8,91,185,1
0,603,"December 1, 2016",2015,8,101,318,1
1,589,"October 1, 2018",2018,12,1,300,0
1,603,"March 1, 2017",2016,10,1,300,0
0,603,"March 1, 2017",2016,10,53,274,2
1,718,"October 10, 2015",2009,12,1,102,0
1,718,"April 22, 2015",2009,12,1,102,0
1,506,"October 1, 2017",2016,12,1,102,0
1,506," September 1, 2019",2015,12,3,102,0
0,603,"March 31, 2017",1945,11,59,173,3
1,603," March 1, 2017",2016,12,3,291,0
0,98,"June 26, 2017",2016,8,108,326,1
0,603,"February 15, 2019",2018,12,89,310,2
0,603,"January 1, 2020",2004,6,91,125,4
0,603,"April 7, 2017",2016,5,84,274,1
0,603,"July 1, 2019",2007,7,96,60,4
0,251,"May 1, 2018",2017,9,124,39,1
0,603,"August 27, 2020",2018,11,87,318,2
0,603,"June 30, 2019",2013,8,113,325,1
0,603,"August 10, 2020",2014,8,118,325,1
1,736," July 12, 2019",2016,11,2,104,0
0,606,"July 1, 2019",2008,7,97,337,4
1,319,"December 23, 2018",1981,14,1,86,3
1,86,"January 1, 2016",1997,10,1,433,0
0,251,"March 1, 2018",2005,12,161,217,2
0,96,"May 4, 2018",2018,11,116,200,2
0,603,"October 1, 2019",2007,6,104,230,4
1,370,"December 10, 2016",2016,8,1,416,0
0,603,"May 25, 2020",2020,14,89,121,2
0,271,"August 21, 2020",2019,12,92,121,2
0,674,"September 9, 2019",2019,12,90,125,2
1,506,"March 31, 2017",2004,5,1,116,0
0,603,"January 1, 2018",2017,9,50,274,1
0,603,"July 1, 2019",2017,10,53,135,2
0,603,"July 1, 2019",2018,10,113,274,2
0,603,"July 1, 2019",2017,12,53,274,2
0,603,"July 1, 2019",2017,12,54,274,2
0,603,"July 1, 2019",2017,12,53,274,2
0,603,"July 1, 2019",2017,10,54,274,2
0,603,"July 1, 2019",2018,9,113,274,1
0,603,"July 1, 2019",2017,10,53,274,2
0,603,"July 1, 2019",2017,12,53,274,2
0,603,"July 1, 2019",2018,12,53,274,2
0,603,"July 1, 2019",2017,9,54,274,1
0,603,"July 1, 2019",2017,12,54,274,2
0,603,"July 1, 2019",2017,12,52,274,2
0,603,"July 1, 2019",2017,12,54,274,2
0,603,"July 1, 2019",2017,12,54,274,2
0,603,"July 1, 2019",2018,10,53,274,2
0,603,"July 1, 2019",2017,12,53,274,2
0,603,"July 1, 2019",2018,12,53,274,2
0,603,"July 1, 2019",2018,12,113,274,2
0,603,"July 1, 2019",2012,10,53,442,2
0,603,"July 3, 2020",2017,7,86,344,1
0,603,"August 2, 2019",1995,7,102,309,4
0,603,"January 1, 2018",2016,11,114,288,2
0,516,"April 14, 2018",2009,8,99,309,1
1,212,"July 7, 2016",2016,11,1,244,0
1,736,"August 15, 2018",2018,11,1,295,0
0,296,"December 31, 2017",2012,12,55,281,2
0,302,"April 15, 2018",2015,11,91,283,2
1,319,"December 1, 2016",2011,11,1,76,0
1,603," December 31, 2015",2015,11,7,488,0
1,506,"August 1, 2017",2016,9,1,96,0
0,140,"January 1, 2018",2013,5,117,319,1
0,141,"August 25, 2018",2013,11,124,319,2
1,736,"April 13, 2018",2016,11,1,394,0
0,506,"December 28, 2018",2016,8,122,283,1
0,603,"July 19, 2018",2014,8,84,199,1
0,202,"September 19, 2019",2009,3,84,281,4
0,15,"January 3, 2019",2018,8,120,60,1
0,603,"November 1, 2019",1960,12,127,15,3
0,603,"October 1, 2019",2007,7,122,20,4
0,603,"October 1, 2019",2004,7,125,20,4
1,239,"February 5, 2018",2017,9,1,244,0
0,444,"September 1, 2016",2015,11,107,217,2
0,603,"March 30, 2017",2016,8,91,0,1
0,488,"July 25, 2018",2011,11,103,209,2
0,488,"August 16, 2018",2012,11,103,209,2
0,736,"July 25, 2018",2015,11,106,209,2
1,58," May 31, 2015",2014,15,2,432,0
0,603,"April 19, 2017",2017,9,102,274,1
1,603,"November 15, 2016",2013,12,1,291,0
1,162,"March 28, 2018",2018,13,1,422,0
0,150,"April 25, 2019",2012,11,97,220,2
0,239,"August 2, 2018",1983,9,89,52,3
0,48,"January 10, 2018",2017,9,92,277,1
0,251,"May 1, 2018",2016,9,107,326,1
0,603,"August 1, 2018",2018,9,86,288,1
0,603,"August 1, 2018",2018,12,70,288,2
0,603,"August 1, 2018",2018,11,66,288,2
0,603,"August 1, 2018",2018,12,72,288,2
0,506,"April 15, 2020",2019,11,111,326,2
0,316,"November 20, 2019",1968,7,166,18,3
0,488,"September 5, 2018",2016,12,135,329,2
0,603,"October 1, 2019",2013,6,92,288,1
0,251,"November 1, 2017",2017,10,87,283,2
0,603,"August 25, 2019",2018,11,92,309,2
0,603,"January 15, 2018",2017,11,89,274,2
0,251,"October 15, 2017",2016,11,93,328,2
1,603,"February 2, 2019",2018,12,1,300,0
0,139,"May 15, 2018",2013,8,90,273,1
0,22,"November 15, 2018",2015,11,76,281,2
0,603,"September 1, 2019",2006,6,86,125,4
0,435,"January 15, 2018",2016,5,111,39,1
1,506,"February 1, 2019",2016,9,1,114,0
0,108,"August 5, 2017",2016,11,124,52,2
0,736,"April 1, 2020",2018,11,93,274,2
1,506,"August 1, 2020",2012,12,1,111,0
1,435,"July 1, 2016",2012,12,1,379,0
0,112,"November 27, 2018",2018,11,139,52,2
0,603,"February 16, 2017",2016,11,91,199,2
0,239,"August 16, 2018",1984,11,86,52,3
1,603," July 20, 2018",2018,12,3,291,0
0,251,"August 1, 2018",2017,9,122,200,1
0,25,"October 15, 2017",2017,11,96,319,2
0,251,"March 15, 2017",2014,12,88,326,2
0,506,"September 10, 2019",2019,11,93,281,2
0,90,"June 1, 2020",2018,7,90,359,1
0,105,"July 1, 2018",2017,12,103,200,2
0,506,"February 15, 2019",2018,11,102,0,2
0,587,"May 31, 2019",2006,11,105,350,2
0,251,"August 1, 2018",2015,9,117,212,1
1,603,"November 7, 2017",2016,13,1,433,0
0,603,"April 1, 2019",2007,7,126,337,4
0,251,"July 1, 2018",2017,9,89,326,1
0,745,"March 23, 2018",2007,5,82,281,4
1,15,"December 2, 2016",2016,9,1,259,0
0,488,"July 26, 2018",2007,11,82,52,2
0,603,"November 1, 2019",2002,8,98,36,4
0,603,"February 1, 2018",2016,8,96,309,1
0,239,"August 16, 2018",1988,12,108,326,3
1,603,"March 31, 2020",2011,13,1,422,0
0,506,"June 30, 2016",2015,9,91,284,1
0,444,"May 1, 2016",2015,11,163,329,2
0,603,"August 1, 2019",2002,8,112,513,4
0,251,"December 8, 2017",2000,12,137,200,2
0,58,"April 20, 2019",2018,11,89,322,2
0,603,"January 1, 2020",2007,8,86,359,4
1,58," August 4, 2017",2016,9,2,291,0
0,251,"March 1, 2018",1997,9,187,329,4
0,251,"July 1, 2018",2017,12,109,319,2
0,603,"February 1, 2017",1990,8,77,170,4
1,603," January 13, 2016",2015,9,7,487,0
1,125,"May 4, 2017",2003,9,1,391,0
0,603,"January 1, 2021",1992,8,84,0,4
0,251,"October 22, 2017",2011,12,140,331,2
0,603,"January 29, 2018",2017,9,68,274,1
0,603,"January 1, 2020",1992,8,117,0,4
0,492,"March 10, 2017",2014,11,105,220,2
0,603,"November 1, 2020",2009,6,91,20,4
0,251,"July 1, 2018",2016,9,104,326,1
1,603,"September 15, 2019",2010,9,1,446,0
0,251,"July 1, 2018",2009,9,114,217,1
0,488,"September 1, 2018",2013,11,112,209,2
1,603," December 18, 2014",1990,12,5,155,0
0,603,"December 18, 2014",1988,12,48,442,3
0,338,"August 25, 2017",2016,11,95,326,2
0,589,"April 1, 2019",2006,6,89,132,4
1,292,"September 17, 2016",2016,11,3,499,0
0,710,"February 28, 2017",2016,11,108,333,2
0,58,"April 30, 2019",2017,11,72,274,2
0,603,"January 1, 2019",2007,8,109,513,4
1,603," September 22, 2016",2016,9,5,256,0
0,182,"February 1, 2019",2016,8,105,332,1
0,603,"March 9, 2017",2016,11,92,274,2
0,606,"August 18, 2018",2018,6,95,125,1
0,736,"December 31, 2019",2018,11,108,332,2
0,165,"October 1, 2017",2015,6,85,39,1
0,603,"July 1, 2019",1993,7,126,177,4
0,251,"January 15, 2018",2015,9,118,369,1
0,488,"September 5, 2018",2009,11,125,350,2
0,368,"September 1, 2019",2012,9,112,220,1
0,251,"December 31, 2019",2017,9,96,319,1
0,603,"August 2, 2020",2018,12,81,135,2
0,603,"June 29, 2019",2018,11,81,456,2
0,251,"November 15, 2018",2017,12,92,319,2
1,603,"February 1, 2017",1946,9,1,512,3
0,251,"March 1, 2018",2002,11,127,328,4
0,2,"March 15, 2018",1998,11,81,326,4
0,162,"July 13, 2019",2018,11,133,319,2
1,506,"December 25, 2017",2016,10,1,102,0
1,506,"April 22, 2015",2006,12,1,100,0
0,603,"June 1, 2020",2010,9,81,60,1
0,165,"January 1, 2018",2016,11,108,326,2
0,718,"November 1, 2020",1986,8,120,17,3
0,603,"December 1, 2017",1980,9,149,309,3
0,86,"April 5, 2019",2018,11,92,281,2
0,481,"January 3, 2019",2018,6,96,278,1
0,603,"November 24, 2019",1980,6,114,9,3
1,603,"September 25, 2019",2018,9,8,487,0
0,398,"April 16, 2018",2016,11,77,322,2
0,506,"February 19, 2019",2018,11,90,320,2
1,251,"February 15, 2018",2010,9,1,244,0
1,736,"June 1, 2017",2016,14,1,423,0
1,603,"December 2, 2015",2015,14,1,422,0
1,736,"October 15, 2016",2016,14,1,422,0
1,603,"January 1, 2016",2004,14,1,422,0
1,650,"January 1, 2016",1998,14,1,422,0
1,603,"January 1, 2016",2008,14,1,422,0
1,187,"January 1, 2016",2000,14,1,422,0
1,650,"January 1, 2016",1999,14,1,422,0
1,603,"January 1, 2016",2006,14,1,422,0
1,695,"January 1, 2016",2003,14,1,422,0
1,696,"January 1, 2016",2007,14,1,422,0
1,603,"January 1, 2016",2009,14,1,422,0
1,695,"January 1, 2016",2005,14,1,422,0
1,603,"January 1, 2016",2011,14,1,422,0
0,603,"January 1, 2016",2011,14,24,442,2
0,603,"January 1, 2016",2011,14,46,121,2
0,603,"January 1, 2016",2011,14,24,442,2
1,736,"January 1, 2016",2014,14,1,422,0
0,603,"January 1, 2016",2014,14,55,442,2
1,736,"January 1, 2016",2012,14,1,422,0
0,603,"January 1, 2016",2012,14,24,149,2
0,603,"January 1, 2016",2012,14,23,442,2
1,603,"January 1, 2016",2001,14,1,422,0
1,650,"January 1, 2016",1997,14,1,422,0
1,694,"January 1, 2016",2002,14,1,422,0
1,650,"January 1, 2016",1996,14,1,422,0
1,603,"January 1, 2016",2013,14,1,422,0
0,603,"January 1, 2016",2013,14,24,121,2
0,603,"January 1, 2016",2013,14,24,121,2
0,265,"December 1, 2017",2013,11,106,319,2
0,603,"March 31, 2017",1942,9,52,173,3
0,251,"February 15, 2018",2013,9,127,369,1
0,603,"April 15, 2016",2015,5,86,274,1
0,603,"December 1, 2019",1996,8,131,344,4
0,239,"August 31, 2018",1984,9,93,220,3
1,736,"October 18, 2020",2017,13,1,433,0
0,603,"February 5, 2018",2017,11,97,320,2
0,603,"August 6, 2019",2018,11,84,230,2
1,603,"February 22, 2017",2011,12,1,234,0
0,58,"June 1, 2019",2019,11,83,274,2
1,2,"April 15, 2018",2016,11,2,399,0
0,251,"March 1, 2018",2000,9,165,39,4
0,603,"January 1, 2019",1994,8,154,171,4
0,69,"November 1, 2017",2014,9,158,326,1
0,506,"December 27, 2017",2012,8,89,0,1
0,251,"May 1, 2017",2011,9,149,200,1
1,251," June 1, 2017",2014,9,3,394,0
0,603,"March 11, 2020",2019,11,96,289,2
1,603,"November 4, 2016",2015,11,1,391,0
0,589,"August 31, 2020",2008,7,106,0,4
1,483,"August 1, 2016",2009,11,1,393,0
0,693,"April 6, 2019",2015,7,128,309,1
1,736,"May 1, 2018",2017,11,1,403,0
1,736,"October 25, 2018",2018,9,1,472,0
0,603,"August 1, 2018",2008,6,98,125,4
1,736,"June 1, 2017",2012,9,1,394,0
0,603,"July 1, 2019",2009,6,99,121,4
0,603,"September 1, 2019",2008,8,113,318,4
0,45,"April 12, 2017",2013,11,71,284,2
0,251,"January 1, 2017",2015,12,83,326,2
0,603,"October 1, 2019",1980,8,129,180,3
0,251,"March 1, 2018",2015,9,117,326,1
0,603,"September 16, 2016",2015,5,93,274,1
0,105,"August 19, 2017",2016,9,124,25,1
0,251,"May 1, 2017",1996,9,177,329,4
0,251,"December 31, 2019",1974,12,104,199,3
0,603,"June 11, 2019",2018,6,113,125,1
0,251,"December 31, 2019",1985,9,178,176,3
1,251,"April 1, 2018",2012,9,1,412,0
0,421,"July 31, 2019",2018,12,90,326,2
0,251,"December 31, 2019",2005,9,154,200,4
0,435,"May 26, 2019",2018,11,122,46,2
0,251,"March 15, 2018",2010,11,115,353,2
0,380,"August 1, 2018",2017,9,126,328,1
0,603,"December 16, 2016",2016,5,88,274,1
1,251,"April 1, 2017",2015,9,1,394,0
0,150,"June 20, 2019",2011,9,99,326,1
0,251,"October 22, 2017",2011,12,144,220,2
1,736,"July 31, 2018",2015,11,1,394,0
0,603,"November 1, 2019",1955,7,111,174,3
1,342,"December 31, 2017",2004,9,1,391,0
0,58,"June 25, 2019",2018,11,73,309,2
1,603,"March 4, 2017",2016,11,4,264,0
0,15,"December 11, 2017",2016,11,81,345,2
0,603,"December 31, 2019",1984,7,114,30,3
0,251,"September 15, 2018",2017,9,112,326,1
0,506,"March 24, 2018",2017,12,80,281,2
1,603,Unknown,2015,5,13,478,0
0,736,"March 10, 2017",2016,12,24,274,2
0,150,"May 9, 2019",2015,11,100,39,2
1,506," December 15, 2017",2017,11,2,100,0
0,603,"June 13, 2016",2012,8,96,288,1
0,338,"August 21, 2017",2015,12,88,25,2
0,75,"July 26, 2018",2015,8,95,36,1
0,603,"August 1, 2020",2010,7,112,337,1
0,591,"June 1, 2020",2017,7,112,341,1
1,58,"May 28, 2020",2014,9,6,260,0
0,222,"January 1, 2020",2010,8,97,47,1
0,603,"January 1, 2018",2017,11,97,288,2
0,603,"September 26, 2017",2016,11,94,274,2
0,239,"August 16, 2018",1980,8,97,25,3
0,251,"March 1, 2017",2016,5,118,326,1
1,736,"May 2, 2019",2017,11,1,244,0
0,246,"July 21, 2018",2014,8,95,38,1
1,506,"February 1, 2018",2017,12,1,110,0
0,718,"November 1, 2019",2008,8,120,337,4
0,342,"December 3, 2016",2012,5,84,319,1
1,603,"April 26, 2019",2016,11,4,387,0
0,603,"June 1, 2019",2008,8,101,344,4
0,251,"May 1, 2018",2015,9,103,326,1
1,558,"September 8, 2017",2017,11,5,98,0
0,251,"December 15, 2017",2013,11,83,350,2
1,251,"March 15, 2018",2010,9,1,393,0
0,251,"November 1, 2017",2011,11,107,319,2
0,251,"December 31, 2019",2010,9,136,319,1
0,368,"July 1, 2016",2015,9,96,326,1
0,302,"May 1, 2018",2016,9,45,281,1
0,506,"May 1, 2019",2018,9,92,50,1
1,686,"October 1, 2016",1985,11,1,75,3
0,603,"August 1, 2019",1976,6,120,17,3
0,603,"August 1, 2019",1979,6,119,343,3
0,603,"August 1, 2019",1982,6,100,343,3
0,603,"August 1, 2019",1985,6,92,343,3
0,603,"August 1, 2019",1990,7,104,343,4
0,603,"January 17, 2017",2017,8,93,60,1
0,150,"April 19, 2019",2014,11,98,326,2
0,603,"August 8, 2019",2018,11,80,274,2
0,734,"September 8, 2017",2015,11,79,274,2
0,253,"November 1, 2017",2014,9,122,26,1
0,282,"July 19, 2018",2015,8,118,318,1
0,58,"March 1, 2019",2017,11,89,211,2
0,545,"July 1, 2019",2012,14,26,147,2
1,488,"June 21, 2019",2016,9,3,396,0
0,736,"November 1, 2017",2016,12,62,283,2
0,603,"November 1, 2019",1968,8,137,181,3
0,603,"November 1, 2019",1998,8,121,309,4
1,603," May 18, 2017",2016,12,8,488,0
1,342,"December 31, 2017",2004,12,1,391,0
0,251,"April 1, 2018",2017,11,103,319,2
0,342,"September 15, 2017",2016,11,92,49,2
0,239,"November 1, 2019",1995,8,89,25,4
0,657,"August 1, 2019",2005,7,97,230,4
0,251,"March 1, 2018",2004,9,134,53,4
0,603,"December 1, 2020",1999,6,116,230,4
0,603,"June 19, 2019",2018,9,110,337,1
0,603,"August 1, 2019",2018,9,88,513,1
1,319," January 1, 2020",1998,9,3,80,0
0,603,"May 10, 2015",2015,6,93,134,1
1,603,"October 14, 2013",2013,5,1,305,0
0,603,"October 14, 2013",2013,5,72,470,1
0,251,"January 6, 2017",2016,9,141,326,1
0,302,"June 15, 2017",2016,11,82,281,2
0,603,"January 1, 2021",2003,7,117,0,4
0,251,"December 31, 2019",1982,9,118,319,3
0,306,"March 21, 2017",2013,11,91,281,2
0,492,"March 10, 2017",2014,11,105,329,2
0,58,"August 22, 2017",2016,9,94,232,1
0,251,"December 31, 2019",1983,9,137,329,3
1,380,"December 15, 2016",2014,12,1,394,0
0,251,"May 1, 2017",2016,11,61,281,2
0,603,"August 13, 2020",2012,8,86,215,1
0,251,"January 1, 2017",2016,11,118,326,2
0,251,"April 1, 2018",2016,9,173,329,1
0,251,"February 15, 2018",2007,12,152,328,2
0,150,"June 22, 2019",2014,9,99,326,1
0,251,"September 15, 2018",2017,11,110,326,2
0,251,"March 1, 2018",2017,12,116,326,2
0,150,"June 6, 2019",2013,9,107,217,1
0,431,"December 14, 2018",2018,7,109,37,1
0,736,"June 18, 2019",2018,13,65,121,2
0,603,"March 31, 2017",1945,9,32,173,3
0,251,"January 1, 2018",2008,9,122,200,4
0,251,"December 31, 2019",1964,9,228,176,3
0,603,"November 17, 2017",2014,12,86,125,2
0,19,"December 20, 2015",2010,10,72,121,2
0,162,"September 21, 2019",2010,7,102,326,1
0,58,"December 1, 2017",2015,9,140,219,1
0,21,"October 15, 2017",2016,12,145,25,2
0,251,"February 15, 2018",2005,9,126,326,4
0,251,"July 1, 2018",2017,9,133,326,1
0,251,"January 30, 2019",2008,9,141,312,4
0,603,"June 1, 2019",2018,11,78,288,2
1,736,"April 1, 2017",2014,12,1,292,0
0,251,"March 15, 2018",2012,9,150,328,1
0,251,"December 31, 2019",1982,9,153,187,3
0,603,"October 6, 2020",2017,11,83,333,2
0,603,"November 1, 2017",2017,11,95,49,2
0,150,"June 13, 2019",2018,11,93,220,2
1,603,"August 18, 2018",2015,10,1,446,0
0,719,"March 2, 2019",2013,7,126,197,1
0,603,"January 15, 2020",2019,8,95,309,1
0,603,"July 19, 2018",2014,8,99,199,1
0,603,"January 23, 2020",2017,6,93,121,1
1,603," May 19, 2018",2018,9,7,262,0
0,306,"November 13, 2020",1955,12,93,165,3
0,603,"January 1, 2020",2000,8,88,207,4
0,603,"August 12, 2020",2013,7,88,207,1
0,603,"April 1, 2018",1993,8,195,174,4
0,603,"November 1, 2020",1988,8,120,197,3
0,603,"December 15, 2019",1998,12,77,121,2
0,722,"September 16, 2018",2010,7,112,21,1
0,603,"October 1, 2019",1997,8,121,345,4
0,603,"July 1, 2019",2000,8,117,345,4
0,603,"January 1, 2020",2012,11,90,0,2
0,603,"December 7, 2020",1993,6,110,124,4
0,473,"December 1, 2019",2012,7,86,283,1
0,603,"April 26, 2019",2011,7,95,60,1
0,245,"July 1, 2018",2007,12,101,328,2
1,435,"May 22, 2017",2014,9,1,379,0
0,733,"April 1, 2018",2015,7,111,344,1
0,603,"April 22, 2017",2013,12,54,281,2
0,603,"February 22, 2017",2013,12,54,281,2
0,603,"February 22, 2017",2013,12,54,281,2
0,506,"February 22, 2017",2014,12,55,281,2
0,603,"February 22, 2017",2013,12,54,281,2
0,506,"April 22, 2017",2013,9,55,274,1
0,603,"April 22, 2017",2014,12,55,274,2
0,506,"February 22, 2017",2013,12,55,274,2
0,506,"April 22, 2017",2014,12,55,281,2
0,718,"April 22, 2017",2014,12,55,281,2
0,492,"March 10, 2017",2012,9,102,217,1
0,542,"October 1, 2019",2010,7,106,284,1
1,58," December 1, 2019",2016,11,1,487,0
0,238,"March 10, 2018",2017,11,69,319,2
1,498,"March 1, 2017",2015,9,1,409,0
0,603,"January 10, 2020",2011,8,85,0,1
0,603,"January 1, 2021",2010,8,146,203,1
0,603,"January 1, 2021",2008,8,145,203,4
0,531,"July 10, 2017",2016,16,103,329,2
0,342,"December 15, 2017",1999,8,111,200,4
0,603,"May 19, 2019",2019,11,125,309,2
1,296,"January 27, 2017",2016,11,1,235,0
0,251,"January 1, 2018",2011,9,115,217,1
1,310,"January 10, 2019",1986,9,1,498,3
0,251,"March 1, 2018",2002,11,168,332,4
0,251,"March 1, 2018",2012,9,109,319,1
0,251,"March 1, 2018",2002,12,148,219,2
0,239,"August 16, 2018",2002,9,92,326,4
0,603,"November 2, 2019",2011,7,91,345,1
0,251,"March 1, 2018",2008,9,135,326,4
0,603,"February 4, 2020",2019,12,71,274,2
0,603,"December 29, 2017",2010,8,112,359,1
1,589,"May 15, 2017",2017,9,4,97,0
0,661,"January 1, 2021",2009,7,128,20,4
0,251,"December 31, 2019",1990,11,168,39,3
0,603,"November 15, 2018",2016,13,45,442,2
0,15,"November 15, 2018",2018,13,75,442,2
0,15,"November 15, 2018",2017,13,71,442,2
0,251,"October 30, 2018",2016,9,122,326,1
0,603,"July 18, 2019",2013,8,97,318,1
0,717,"July 1, 2019",2009,6,89,125,4
0,589,"August 10, 2017",2016,11,98,288,2
0,271,"March 1, 2018",2017,9,115,332,1
0,488,"September 5, 2018",2004,11,96,350,2
0,307,"July 6, 2019",2017,11,119,332,2
1,603,"March 31, 2020",2008,13,1,422,0
0,251,"October 30, 2018",2014,10,105,319,2
0,603,"December 3, 2018",2018,11,88,49,2
0,64,"December 13, 2019",2012,8,94,345,1
0,603,"April 1, 2017",2016,12,77,274,2
1,407,"September 15, 2017",2015,11,2,242,0
1,123,"May 15, 2017",2008,9,1,400,0
1,637," January 11, 2019",2018,11,3,400,0
0,251,"July 15, 2017",2013,9,143,39,1
0,272,"September 28, 2018",2015,12,127,220,2
0,480,"June 1, 2018",2017,7,92,41,1
0,385,"October 1, 2019",2017,11,87,350,2
0,603,"January 1, 2020",2016,11,83,345,2
0,603,"February 14, 2016",2015,8,95,203,1
0,489,"December 17, 2018",2014,8,96,0,1
1,603,"October 1, 2016",2016,9,3,446,0
1,603,"December 15, 2018",2016,9,1,446,0
0,109,"July 4, 2019",2016,7,107,20,1
0,108,"August 5, 2017",2016,11,100,52,2
0,643,"June 27, 2018",2014,10,49,289,2
0,603,"January 16, 2019",2010,7,94,60,1
0,603,"October 2, 2017",2015,8,101,199,1
0,603,"March 1, 2020",2004,6,89,230,4
0,603,"November 1, 2019",1996,8,135,318,4
0,603,"January 1, 2020",1993,8,107,513,4
1,603,"December 31, 2018",2018,11,1,446,0
0,570,"July 26, 2018",2015,8,84,39,1
0,603,"June 1, 2019",1998,7,110,28,4
0,603,"July 12, 2019",2008,8,95,199,4
0,603,"May 15, 2017",2017,11,66,289,2
